temp,rain_1h,snow_1h,clouds_all,weather_main,date_time,traffic_volume,high_traffic
279.79,0.0,0.0,87,Mist,19/10/2012 4:00,720,0
279.79,0.0,0.0,87,Rain,19/10/2012 4:00,720,0
279.79,0.0,0.0,87,Drizzle,19/10/2012 4:00,720,0
279.74,0.0,0.0,87,Mist,19/10/2012 5:00,2370,0
279.74,0.0,0.0,87,Rain,19/10/2012 5:00,2370,0
279.65,0.0,0.0,87,Drizzle,19/10/2012 6:00,5162,1
279.65,0.0,0.0,87,Mist,19/10/2012 6:00,5162,1
279.65,0.0,0.0,87,Rain,19/10/2012 6:00,5162,1
279.45,0.0,0.0,91,Mist,19/10/2012 7:00,5777,1
279.45,0.0,0.0,91,Rain,19/10/2012 7:00,5777,1
279.22,0.0,0.0,91,Drizzle,19/10/2012 8:00,5235,1
279.22,0.0,0.0,91,Mist,19/10/2012 8:00,5235,1
279.22,0.0,0.0,91,Rain,19/10/2012 8:00,5235,1
279.35,0.0,0.0,91,Rain,19/10/2012 9:00,4606,0
279.35,0.0,0.0,91,Mist,19/10/2012 9:00,4606,0
279.92,0.0,0.0,91,Mist,19/10/2012 10:00,4328,0
280.44,0.0,0.0,90,Clouds,19/10/2012 11:00,4282,0
281.0,0.0,0.0,90,Clouds,19/10/2012 12:00,4489,0
281.51,0.0,0.0,90,Clouds,19/10/2012 13:00,4908,0
281.93,0.0,0.0,92,Mist,19/10/2012 14:00,5620,1
281.94,0.0,0.0,92,Mist,19/10/2012 15:00,5849,1
281.94,0.0,0.0,92,Drizzle,19/10/2012 15:00,5849,1
282.27,0.0,0.0,92,Rain,19/10/2012 16:00,4945,0
282.41,0.0,0.0,92,Rain,19/10/2012 17:00,4619,0
282.21,0.0,0.0,90,Clouds,19/10/2012 18:00,4479,0
281.69,0.0,0.0,75,Clouds,19/10/2012 19:00,3804,0
281.26,0.0,0.0,90,Clouds,19/10/2012 20:00,2908,0
280.66,0.0,0.0,92,Mist,19/10/2012 21:00,2942,0
280.43,0.0,0.0,92,Drizzle,19/10/2012 22:00,3077,0
280.43,0.0,0.0,92,Drizzle,19/10/2012 22:00,3077,0
280.1,0.0,0.0,92,Mist,19/10/2012 23:00,2051,0
280.1,0.0,0.0,92,Rain,19/10/2012 23:00,2051,0
280.1,0.0,0.0,92,Drizzle,19/10/2012 23:00,2051,0
280.06,0.0,0.0,92,Rain,20/10/2012 0:00,1270,0
280.06,0.0,0.0,92,Rain,20/10/2012 0:00,1270,0
280.28,0.0,0.0,96,Drizzle,20/10/2012 1:00,773,0
280.28,0.0,0.0,96,Rain,20/10/2012 1:00,773,0
280.38,0.0,0.0,96,Drizzle,20/10/2012 2:00,589,0
280.62,0.0,0.0,96,Drizzle,20/10/2012 3:00,432,0
280.62,0.0,0.0,96,Mist,20/10/2012 3:00,432,0
280.91,0.0,0.0,96,Mist,20/10/2012 4:00,401,0
280.91,0.0,0.0,96,Drizzle,20/10/2012 4:00,401,0
280.91,0.0,0.0,96,Rain,20/10/2012 4:00,401,0
280.96,0.0,0.0,96,Rain,20/10/2012 5:00,759,0
280.96,0.0,0.0,96,Mist,20/10/2012 5:00,759,0
280.96,0.0,0.0,96,Drizzle,20/10/2012 5:00,759,0
281.13,0.0,0.0,96,Rain,20/10/2012 6:00,1313,0
281.13,0.0,0.0,96,Mist,20/10/2012 6:00,1313,0
281.13,0.0,0.0,96,Drizzle,20/10/2012 6:00,1313,0
281.28,0.0,0.0,100,Rain,20/10/2012 7:00,1824,0
281.28,0.0,0.0,100,Mist,20/10/2012 7:00,1824,0
281.28,0.0,0.0,100,Drizzle,20/10/2012 7:00,1824,0
281.19,0.0,0.0,100,Rain,20/10/2012 8:00,2787,0
281.19,0.0,0.0,100,Mist,20/10/2012 8:00,2787,0
281.19,0.0,0.0,100,Drizzle,20/10/2012 8:00,2787,0
281.7,0.0,0.0,100,Rain,20/10/2012 9:00,3713,0
281.7,0.0,0.0,100,Drizzle,20/10/2012 9:00,3713,0
281.7,0.0,0.0,100,Mist,20/10/2012 9:00,3713,0
281.7,0.0,0.0,100,Drizzle,20/10/2012 9:00,3713,0
282.02,0.0,0.0,100,Rain,20/10/2012 10:00,3815,0
282.02,0.0,0.0,100,Drizzle,20/10/2012 10:00,3815,0
282.02,0.0,0.0,100,Mist,20/10/2012 10:00,3815,0
282.02,0.0,0.0,100,Rain,20/10/2012 10:00,3815,0
282.35,0.0,0.0,100,Rain,20/10/2012 11:00,4339,0
282.35,0.0,0.0,100,Mist,20/10/2012 11:00,4339,0
282.35,0.0,0.0,100,Drizzle,20/10/2012 11:00,4339,0
282.71,0.0,0.0,100,Rain,20/10/2012 12:00,4613,0
282.71,0.0,0.0,100,Mist,20/10/2012 12:00,4613,0
282.71,0.0,0.0,100,Rain,20/10/2012 12:00,4613,0
282.71,0.0,0.0,100,Rain,20/10/2012 12:00,4613,0
283.31,0.0,0.0,48,Rain,20/10/2012 13:00,4507,0
283.79,0.0,0.0,90,Clouds,20/10/2012 14:00,4452,0
284.2,0.0,0.0,75,Clouds,20/10/2012 15:00,4636,0
284.32,0.0,0.0,90,Clouds,20/10/2012 16:00,4810,0
284.13,0.0,0.0,75,Clouds,20/10/2012 17:00,5125,1
283.14,0.0,0.0,40,Clouds,20/10/2012 18:00,4337,0
281.4,0.0,0.0,40,Clouds,20/10/2012 19:00,3644,0
280.47,0.0,0.0,20,Clouds,20/10/2012 20:00,3107,0
279.52,0.0,0.0,20,Clouds,20/10/2012 21:00,2929,0
278.85,0.0,0.0,48,Mist,20/10/2012 22:00,2865,0
278.12,0.0,0.0,48,Fog,20/10/2012 23:00,2340,0
277.94,0.0,0.0,48,Mist,21/10/2012 0:00,1372,0
275.93,0.0,0.0,60,Fog,21/10/2012 8:00,1928,0
275.93,0.0,0.0,60,Mist,21/10/2012 8:00,1928,0
284.09,0.0,0.0,75,Clouds,21/10/2012 17:00,4695,0
282.6,0.0,0.0,75,Clouds,21/10/2012 18:00,4335,0
281.72,0.0,0.0,90,Clouds,21/10/2012 22:00,1583,0
281.26,0.0,0.0,90,Clouds,21/10/2012 23:00,959,0
281.29,0.0,0.0,75,Clouds,22/10/2012 0:00,498,0
281.01,0.0,0.0,75,Clouds,22/10/2012 1:00,306,0
280.57,0.0,0.0,40,Clouds,22/10/2012 2:00,259,0
280.54,0.0,0.0,75,Clouds,22/10/2012 3:00,324,0
279.37,0.0,0.0,8,Mist,22/10/2012 4:00,806,0
279.18,0.0,0.0,8,Mist,22/10/2012 5:00,2622,0
279.05,0.0,0.0,8,Mist,22/10/2012 6:00,5456,1
282.7,0.0,0.0,38,Clear,22/10/2012 10:00,4324,0
286.17,0.0,0.0,40,Clouds,22/10/2012 11:00,4378,0
288.61,0.0,0.0,75,Clouds,22/10/2012 12:00,4639,0
290.59,0.0,0.0,20,Clouds,22/10/2012 13:00,4546,0
292.21,0.0,0.0,75,Clouds,22/10/2012 14:00,5006,1
293.56,0.0,0.0,75,Clouds,22/10/2012 15:00,5361,1
293.43,0.0,0.0,40,Clouds,22/10/2012 16:00,6101,1
293.4,0.0,0.0,40,Clouds,22/10/2012 17:00,5781,1
291.47,0.0,0.0,20,Clouds,22/10/2012 18:00,4272,0
289.17,0.0,0.0,20,Clouds,22/10/2012 19:00,3091,0
287.28,0.0,0.0,1,Clear,22/10/2012 20:00,2434,0
286.1,0.0,0.0,1,Clear,22/10/2012 21:00,1984,0
285.45,0.0,0.0,75,Clouds,22/10/2012 22:00,1383,0
285.33,0.0,0.0,90,Clouds,22/10/2012 23:00,959,0
285.07,0.0,0.0,90,Clouds,23/10/2012 0:00,511,0
284.58,0.0,0.0,90,Clouds,23/10/2012 1:00,346,0
283.88,0.0,0.0,75,Clouds,23/10/2012 2:00,253,0
283.55,0.0,0.0,75,Clouds,23/10/2012 3:00,349,0
282.85,0.0,0.0,20,Clouds,23/10/2012 4:00,807,0
282.42,0.0,0.0,20,Clouds,23/10/2012 5:00,2669,0
282.13,0.0,0.0,75,Clouds,23/10/2012 6:00,5210,1
281.85,0.0,0.0,40,Clouds,23/10/2012 7:00,6083,1
281.85,0.0,0.0,20,Clouds,23/10/2012 8:00,5790,1
283.07,0.0,0.0,75,Clouds,23/10/2012 9:00,5484,1
284.53,0.0,0.0,90,Clouds,23/10/2012 10:00,4407,0
285.6,0.0,0.0,75,Clouds,23/10/2012 11:00,4725,0
286.63,0.0,0.0,90,Clouds,23/10/2012 12:00,4826,0
286.75,0.0,0.0,99,Rain,23/10/2012 13:00,4945,0
287.97,0.0,0.0,90,Clouds,23/10/2012 14:00,5065,1
288.54,0.0,0.0,99,Thunderstorm,23/10/2012 15:00,5618,1
288.72,0.0,0.0,90,Clouds,23/10/2012 16:00,6094,1
288.53,0.0,0.0,90,Clouds,23/10/2012 17:00,5844,1
288.16,0.0,0.0,90,Clouds,23/10/2012 18:00,4649,0
287.59,0.0,0.0,90,Clouds,23/10/2012 19:00,3180,0
287.21,0.0,0.0,90,Clouds,23/10/2012 20:00,2963,0
286.29,0.0,0.0,90,Clouds,23/10/2012 21:00,2450,0
285.7,0.0,0.0,90,Clouds,23/10/2012 22:00,1613,0
285.61,0.0,0.0,90,Clouds,23/10/2012 23:00,1021,0
285.37,0.0,0.0,99,Drizzle,24/10/2012 0:00,580,0
285.37,0.0,0.0,99,Mist,24/10/2012 0:00,580,0
285.51,0.0,0.0,90,Clouds,24/10/2012 1:00,298,0
285.6,0.0,0.0,100,Haze,24/10/2012 2:00,261,0
285.99,0.0,0.0,100,Mist,24/10/2012 3:00,408,0
285.99,0.0,0.0,100,Haze,24/10/2012 3:00,408,0
285.94,0.0,0.0,100,Mist,24/10/2012 4:00,793,0
285.94,0.0,0.0,100,Thunderstorm,24/10/2012 4:00,793,0
285.97,0.0,0.0,90,Mist,24/10/2012 5:00,2643,0
285.97,0.0,0.0,90,Rain,24/10/2012 5:00,2643,0
285.97,0.0,0.0,90,Thunderstorm,24/10/2012 5:00,2643,0
285.73,0.0,0.0,90,Mist,24/10/2012 6:00,5593,1
285.73,0.0,0.0,90,Thunderstorm,24/10/2012 6:00,5593,1
285.73,0.0,0.0,90,Rain,24/10/2012 6:00,5593,1
285.73,0.0,0.0,90,Thunderstorm,24/10/2012 6:00,5593,1
285.5,0.0,0.0,90,Rain,24/10/2012 7:00,5722,1
285.5,0.0,0.0,90,Mist,24/10/2012 7:00,5722,1
285.55,0.0,0.0,90,Drizzle,24/10/2012 8:00,5607,1
285.55,0.0,0.0,90,Mist,24/10/2012 8:00,5607,1
285.55,0.0,0.0,90,Rain,24/10/2012 8:00,5607,1
285.55,0.0,0.0,90,Thunderstorm,24/10/2012 8:00,5607,1
285.93,0.0,0.0,90,Drizzle,24/10/2012 9:00,5492,1
285.93,0.0,0.0,90,Mist,24/10/2012 9:00,5492,1
285.93,0.0,0.0,90,Rain,24/10/2012 9:00,5492,1
286.34,0.0,0.0,90,Mist,24/10/2012 10:00,4542,0
286.82,0.0,0.0,90,Mist,24/10/2012 11:00,4720,0
286.82,0.0,0.0,90,Fog,24/10/2012 11:00,4720,0
288.36,0.0,0.0,90,Mist,24/10/2012 12:00,4982,0
288.36,0.0,0.0,90,Haze,24/10/2012 12:00,4982,0
288.36,0.0,0.0,90,Fog,24/10/2012 12:00,4982,0
289.08,0.0,0.0,90,Haze,24/10/2012 13:00,5032,1
289.08,0.0,0.0,90,Mist,24/10/2012 13:00,5032,1
289.08,0.0,0.0,90,Fog,24/10/2012 13:00,5032,1
289.88,0.0,0.0,90,Mist,24/10/2012 14:00,5212,1
289.88,0.0,0.0,90,Haze,24/10/2012 14:00,5212,1
290.24,0.0,0.0,90,Mist,24/10/2012 15:00,5661,1
290.24,0.0,0.0,90,Haze,24/10/2012 15:00,5661,1
290.24,0.0,0.0,90,Rain,24/10/2012 15:00,5661,1
290.01,0.0,0.0,90,Mist,24/10/2012 16:00,5812,1
289.62,0.0,0.0,90,Haze,24/10/2012 17:00,5855,1
289.62,0.0,0.0,90,Mist,24/10/2012 17:00,5855,1
289.61,0.0,0.0,90,Haze,24/10/2012 18:00,4416,0
289.61,0.0,0.0,90,Mist,24/10/2012 18:00,4416,0
289.06,0.0,0.0,90,Mist,24/10/2012 19:00,3118,0
288.34,0.0,0.0,75,Haze,24/10/2012 20:00,2877,0
288.34,0.0,0.0,75,Mist,24/10/2012 20:00,2877,0
287.06,0.0,0.0,20,Mist,24/10/2012 21:00,2498,0
287.41,0.0,0.0,75,Mist,24/10/2012 22:00,1701,0
287.52,0.0,0.0,90,Mist,24/10/2012 23:00,1028,0
287.81,0.0,0.0,90,Mist,25/10/2012 0:00,578,0
287.29,0.0,0.0,75,Mist,25/10/2012 1:00,354,0
287.23,0.0,0.0,90,Mist,25/10/2012 2:00,272,0
286.44,0.0,0.0,90,Mist,25/10/2012 3:00,370,0
285.32,0.0,0.0,90,Mist,25/10/2012 4:00,809,0
285.32,0.0,0.0,90,Fog,25/10/2012 4:00,809,0
285.43,0.0,0.0,90,Mist,25/10/2012 5:00,2641,0
285.53,0.0,0.0,75,Mist,25/10/2012 6:00,4957,0
285.2,0.0,0.0,90,Mist,25/10/2012 7:00,6036,1
285.2,0.0,0.0,90,Fog,25/10/2012 7:00,6036,1
285.02,0.0,0.0,90,Mist,25/10/2012 8:00,5309,1
286.43,0.0,0.0,90,Mist,25/10/2012 10:00,4438,0
287.36,0.0,0.0,90,Mist,25/10/2012 11:00,4723,0
287.6,0.0,0.0,90,Mist,25/10/2012 12:00,4879,0
287.29,0.0,0.0,90,Clouds,25/10/2012 13:00,5062,1
286.41,0.0,0.0,90,Rain,25/10/2012 14:00,5450,1
286.41,0.0,0.0,90,Mist,25/10/2012 14:00,5450,1
286.41,0.0,0.0,90,Drizzle,25/10/2012 14:00,5450,1
286.41,0.0,0.0,90,Drizzle,25/10/2012 14:00,5450,1
285.8,0.0,0.0,90,Drizzle,25/10/2012 15:00,5888,1
285.8,0.0,0.0,90,Mist,25/10/2012 15:00,5888,1
285.8,0.0,0.0,90,Rain,25/10/2012 15:00,5888,1
285.8,0.0,0.0,90,Drizzle,25/10/2012 15:00,5888,1
285.8,0.0,0.0,90,Rain,25/10/2012 15:00,5888,1
285.29,0.0,0.0,90,Rain,25/10/2012 16:00,6473,1
285.29,0.0,0.0,90,Mist,25/10/2012 16:00,6473,1
285.29,0.0,0.0,90,Drizzle,25/10/2012 16:00,6473,1
284.77,0.0,0.0,90,Rain,25/10/2012 17:00,6488,1
284.77,0.0,0.0,90,Mist,25/10/2012 17:00,6488,1
284.77,0.0,0.0,90,Rain,25/10/2012 17:00,6488,1
284.29,0.0,0.0,90,Drizzle,25/10/2012 18:00,5351,1
284.29,0.0,0.0,90,Mist,25/10/2012 18:00,5351,1
284.29,0.0,0.0,90,Rain,25/10/2012 18:00,5351,1
284.29,0.0,0.0,90,Rain,25/10/2012 18:00,5351,1
283.79,0.0,0.0,90,Drizzle,25/10/2012 19:00,3500,0
283.79,0.0,0.0,90,Mist,25/10/2012 19:00,3500,0
283.79,0.0,0.0,90,Rain,25/10/2012 19:00,3500,0
283.44,0.0,0.0,90,Rain,25/10/2012 20:00,2856,0
283.44,0.0,0.0,90,Mist,25/10/2012 20:00,2856,0
283.44,0.0,0.0,90,Drizzle,25/10/2012 20:00,2856,0
283.22,0.0,0.0,90,Rain,25/10/2012 21:00,2587,0
283.22,0.0,0.0,90,Mist,25/10/2012 21:00,2587,0
283.22,0.0,0.0,90,Drizzle,25/10/2012 21:00,2587,0
282.82,0.0,0.0,90,Clouds,25/10/2012 22:00,1979,0
282.13,0.0,0.0,90,Clouds,25/10/2012 23:00,1284,0
281.05,0.0,0.0,90,Rain,26/10/2012 0:00,665,0
281.05,0.0,0.0,90,Rain,26/10/2012 0:00,665,0
281.05,0.0,0.0,90,Drizzle,26/10/2012 0:00,665,0
280.44,0.0,0.0,90,Drizzle,26/10/2012 1:00,432,0
280.44,0.0,0.0,90,Rain,26/10/2012 1:00,432,0
280.07,0.0,0.0,90,Rain,26/10/2012 2:00,326,0
280.07,0.0,0.0,90,Mist,26/10/2012 2:00,326,0
280.07,0.0,0.0,90,Drizzle,26/10/2012 2:00,326,0
279.54,0.0,0.0,90,Rain,26/10/2012 3:00,380,0
279.54,0.0,0.0,90,Mist,26/10/2012 3:00,380,0
279.54,0.0,0.0,90,Drizzle,26/10/2012 3:00,380,0
279.54,0.0,0.0,90,Drizzle,26/10/2012 3:00,380,0
278.93,0.0,0.0,90,Rain,26/10/2012 4:00,705,0
278.93,0.0,0.0,90,Mist,26/10/2012 4:00,705,0
278.93,0.0,0.0,90,Rain,26/10/2012 4:00,705,0
278.93,0.0,0.0,90,Drizzle,26/10/2012 4:00,705,0
278.93,0.0,0.0,90,Drizzle,26/10/2012 4:00,705,0
278.27,0.0,0.0,90,Rain,26/10/2012 5:00,2430,0
278.27,0.0,0.0,90,Mist,26/10/2012 5:00,2430,0
278.27,0.0,0.0,90,Rain,26/10/2012 5:00,2430,0
278.27,0.0,0.0,90,Thunderstorm,26/10/2012 5:00,2430,0
278.07,0.0,0.0,90,Rain,26/10/2012 6:00,5426,1
278.07,0.0,0.0,90,Mist,26/10/2012 6:00,5426,1
278.07,0.0,0.0,90,Rain,26/10/2012 6:00,5426,1
277.53,0.0,0.0,90,Rain,26/10/2012 7:00,6499,1
277.53,0.0,0.0,90,Rain,26/10/2012 7:00,6499,1
276.23,0.0,0.0,90,Rain,26/10/2012 8:00,5856,1
276.23,0.0,0.0,90,Mist,26/10/2012 8:00,5856,1
276.23,0.0,0.0,90,Rain,26/10/2012 8:00,5856,1
275.66,0.0,0.0,90,Rain,26/10/2012 9:00,5234,1
275.66,0.0,0.0,90,Mist,26/10/2012 9:00,5234,1
275.66,0.0,0.0,90,Snow,26/10/2012 9:00,5234,1
275.02,0.0,0.0,90,Rain,26/10/2012 10:00,4695,0
275.02,0.0,0.0,90,Mist,26/10/2012 10:00,4695,0
275.02,0.0,0.0,90,Rain,26/10/2012 10:00,4695,0
275.02,0.0,0.0,90,Snow,26/10/2012 10:00,4695,0
275.03,0.0,0.0,90,Rain,26/10/2012 11:00,5341,1
275.03,0.0,0.0,90,Snow,26/10/2012 11:00,5341,1
275.03,0.0,0.0,90,Mist,26/10/2012 11:00,5341,1
275.03,0.0,0.0,90,Rain,26/10/2012 11:00,5341,1
274.5,0.0,0.0,90,Mist,26/10/2012 12:00,5943,1
274.5,0.0,0.0,90,Snow,26/10/2012 12:00,5943,1
275.01,0.0,0.0,90,Snow,26/10/2012 13:00,5874,1
275.38,0.0,0.0,90,Snow,26/10/2012 14:00,5879,1
275.38,0.0,0.0,90,Mist,26/10/2012 14:00,5879,1
275.85,0.0,0.0,90,Snow,26/10/2012 15:00,6060,1
276.56,0.0,0.0,90,Clouds,26/10/2012 16:00,6348,1
276.7,0.0,0.0,90,Clouds,26/10/2012 17:00,5955,1
276.71,0.0,0.0,90,Clouds,26/10/2012 18:00,5341,1
276.43,0.0,0.0,90,Clouds,26/10/2012 19:00,4144,0
276.23,0.0,0.0,90,Clouds,26/10/2012 20:00,3249,0
275.99,0.0,0.0,75,Clouds,26/10/2012 21:00,3017,0
276.28,0.0,0.0,90,Clouds,26/10/2012 22:00,2765,0
276.28,0.0,0.0,90,Clouds,26/10/2012 23:00,1894,0
276.01,0.0,0.0,90,Clouds,27/10/2012 0:00,1159,0
275.36,0.0,0.0,90,Clouds,27/10/2012 1:00,822,0
274.93,0.0,0.0,20,Clouds,27/10/2012 2:00,641,0
274.28,0.0,0.0,20,Clouds,27/10/2012 3:00,411,0
274.01,0.0,0.0,1,Clear,27/10/2012 4:00,468,0
273.71,0.0,0.0,1,Clear,27/10/2012 5:00,723,0
273.43,0.0,0.0,1,Clear,27/10/2012 6:00,1415,0
273.65,0.0,0.0,20,Clouds,27/10/2012 7:00,2191,0
274.58,0.0,0.0,75,Clouds,27/10/2012 8:00,3185,0
275.39,0.0,0.0,90,Clouds,27/10/2012 9:00,4076,0
275.44,0.0,0.0,0,Clear,27/10/2012 10:00,4522,0
276.11,0.0,0.0,90,Clouds,27/10/2012 11:00,6012,1
276.48,0.0,0.0,90,Clouds,27/10/2012 12:00,5975,1
276.5,0.0,0.0,90,Clouds,27/10/2012 13:00,5307,1
276.56,0.0,0.0,90,Clouds,27/10/2012 14:00,4678,0
276.61,0.0,0.0,90,Clouds,27/10/2012 15:00,4405,0
276.9,0.0,0.0,90,Clouds,27/10/2012 16:00,4403,0
276.61,0.0,0.0,90,Clouds,27/10/2012 17:00,4311,0
276.34,0.0,0.0,90,Clouds,27/10/2012 18:00,4198,0
275.96,0.0,0.0,90,Clouds,27/10/2012 19:00,3475,0
275.6,0.0,0.0,90,Clouds,27/10/2012 20:00,3078,0
274.86,0.0,0.0,90,Clouds,27/10/2012 21:00,2931,0
274.05,0.0,0.0,20,Clouds,27/10/2012 22:00,2941,0
273.62,0.0,0.0,20,Clouds,27/10/2012 23:00,2240,0
273.52,0.0,0.0,20,Clouds,28/10/2012 0:00,1564,0
273.54,0.0,0.0,90,Clouds,28/10/2012 1:00,795,0
273.63,0.0,0.0,90,Clouds,28/10/2012 2:00,447,0
273.63,0.0,0.0,90,Clouds,28/10/2012 3:00,443,0
273.22,0.0,0.0,90,Clouds,28/10/2012 4:00,330,0
272.75,0.0,0.0,75,Clouds,28/10/2012 5:00,453,0
272.16,0.0,0.0,75,Clouds,28/10/2012 6:00,755,0
271.06,0.0,0.0,20,Clouds,28/10/2012 7:00,953,0
270.68,0.0,0.0,1,Clear,28/10/2012 8:00,1650,0
272.6,0.0,0.0,1,Clear,28/10/2012 9:00,2442,0
274.06,0.0,0.0,1,Clear,28/10/2012 10:00,3230,0
275.81,0.0,0.0,1,Clear,28/10/2012 11:00,3575,0
277.54,0.0,0.0,20,Clouds,28/10/2012 12:00,4139,0
278.54,0.0,0.0,40,Clouds,28/10/2012 13:00,3892,0
278.97,0.0,0.0,40,Clouds,28/10/2012 14:00,3989,0
278.91,0.0,0.0,75,Clouds,28/10/2012 15:00,4294,0
278.81,0.0,0.0,75,Clouds,28/10/2012 16:00,4521,0
278.27,0.0,0.0,75,Clouds,28/10/2012 17:00,4280,0
276.67,0.0,0.0,75,Clouds,28/10/2012 18:00,3945,0
275.86,0.0,0.0,75,Clouds,28/10/2012 19:00,3169,0
274.29,0.0,0.0,75,Clouds,28/10/2012 20:00,2772,0
273.37,0.0,0.0,75,Clouds,28/10/2012 21:00,2213,0
272.77,0.0,0.0,75,Clouds,28/10/2012 22:00,1570,0
272.01,0.0,0.0,75,Clouds,28/10/2012 23:00,1065,0
271.78,0.0,0.0,40,Clouds,29/10/2012 0:00,530,0
271.41,0.0,0.0,75,Haze,29/10/2012 1:00,331,0
271.46,0.0,0.0,75,Mist,29/10/2012 2:00,270,0
271.76,0.0,0.0,75,Clouds,29/10/2012 3:00,316,0
272.24,0.0,0.0,90,Clouds,29/10/2012 4:00,799,0
271.98,0.0,0.0,90,Clouds,29/10/2012 5:00,2513,0
271.53,0.0,0.0,40,Clouds,29/10/2012 6:00,5503,1
271.46,0.0,0.0,40,Clouds,29/10/2012 7:00,6642,1
271.7,0.0,0.0,40,Clouds,29/10/2012 8:00,6195,1
273.26,0.0,0.0,75,Clouds,29/10/2012 9:00,5246,1
274.9,0.0,0.0,90,Clouds,29/10/2012 10:00,4460,0
276.33,0.0,0.0,90,Clouds,29/10/2012 11:00,4580,0
277.58,0.0,0.0,90,Snow,29/10/2012 12:00,4771,0
278.5,0.0,0.0,90,Clouds,29/10/2012 13:00,4836,0
279.3,0.0,0.0,90,Clouds,29/10/2012 14:00,5138,1
279.89,0.0,0.0,90,Clouds,29/10/2012 15:00,5606,1
280.11,0.0,0.0,40,Clouds,29/10/2012 16:00,6120,1
279.82,0.0,0.0,40,Clouds,29/10/2012 17:00,5985,1
278.69,0.0,0.0,40,Clouds,29/10/2012 18:00,4418,0
277.75,0.0,0.0,40,Clouds,29/10/2012 19:00,3089,0
276.77,0.0,0.0,40,Clouds,29/10/2012 20:00,2636,0
276.61,0.0,0.0,75,Clouds,29/10/2012 21:00,2117,0
276.06,0.0,0.0,75,Clouds,29/10/2012 22:00,1437,0
275.22,0.0,0.0,20,Clouds,29/10/2012 23:00,920,0
274.75,0.0,0.0,20,Clouds,30/10/2012 0:00,600,0
274.24,0.0,0.0,20,Clouds,30/10/2012 1:00,393,0
273.47,0.0,0.0,20,Clouds,30/10/2012 2:00,298,0
273.5,0.0,0.0,1,Clear,30/10/2012 3:00,352,0
273.15,0.0,0.0,75,Clouds,30/10/2012 4:00,762,0
273.0,0.0,0.0,20,Clouds,30/10/2012 5:00,2519,0
272.69,0.0,0.0,20,Clouds,30/10/2012 6:00,5478,1
273.08,0.0,0.0,40,Clouds,30/10/2012 7:00,6728,1
273.91,0.0,0.0,75,Clouds,30/10/2012 8:00,5972,1
274.82,0.0,0.0,75,Clouds,30/10/2012 9:00,5280,1
276.16,0.0,0.0,75,Clouds,30/10/2012 10:00,4626,0
277.69,0.0,0.0,90,Clouds,30/10/2012 11:00,4947,0
278.47,0.0,0.0,90,Clouds,30/10/2012 12:00,5125,1
279.12,0.0,0.0,90,Clouds,30/10/2012 13:00,5130,1
279.28,0.0,0.0,90,Clouds,30/10/2012 14:00,5394,1
280.19,0.0,0.0,90,Clouds,30/10/2012 15:00,5837,1
280.5,0.0,0.0,90,Clouds,30/10/2012 16:00,6222,1
280.3,0.0,0.0,90,Clouds,30/10/2012 17:00,5992,1
279.58,0.0,0.0,75,Clouds,30/10/2012 18:00,4578,0
278.78,0.0,0.0,75,Clouds,30/10/2012 19:00,3246,0
278.5,0.0,0.0,90,Clouds,30/10/2012 20:00,2834,0
276.93,0.0,0.0,75,Clouds,30/10/2012 21:00,2578,0
276.03,0.0,0.0,40,Clouds,30/10/2012 22:00,1979,0
275.01,0.0,0.0,40,Clouds,30/10/2012 23:00,1326,0
273.87,0.0,0.0,40,Clouds,31/10/2012 0:00,541,0
272.99,0.0,0.0,1,Clear,31/10/2012 1:00,346,0
272.41,0.0,0.0,1,Clear,31/10/2012 2:00,265,0
272.31,0.0,0.0,1,Clear,31/10/2012 3:00,338,0
272.39,0.0,0.0,1,Clear,31/10/2012 4:00,765,0
271.73,0.0,0.0,1,Clear,31/10/2012 5:00,2611,0
271.54,0.0,0.0,1,Clear,31/10/2012 6:00,5577,1
271.12,0.0,0.0,1,Clear,31/10/2012 7:00,6908,1
271.17,0.0,0.0,20,Clouds,31/10/2012 8:00,6079,1
273.11,0.0,0.0,20,Clouds,31/10/2012 9:00,5309,1
276.01,0.0,0.0,20,Clouds,31/10/2012 10:00,4567,0
278.27,0.0,0.0,20,Clouds,31/10/2012 11:00,4804,0
279.84,0.0,0.0,20,Clouds,31/10/2012 12:00,5041,1
280.68,0.0,0.0,40,Clouds,31/10/2012 13:00,5051,1
281.22,0.0,0.0,20,Clouds,31/10/2012 14:00,5274,1
281.8,0.0,0.0,20,Clouds,31/10/2012 15:00,5936,1
282.2,0.0,0.0,40,Clouds,31/10/2012 16:00,6128,1
281.48,0.0,0.0,20,Clouds,31/10/2012 17:00,5821,1
280.0,0.0,0.0,20,Clouds,31/10/2012 18:00,4040,0
278.48,0.0,0.0,20,Clouds,31/10/2012 19:00,2711,0
276.86,0.0,0.0,20,Clouds,31/10/2012 20:00,2690,0
275.45,0.0,0.0,1,Clear,31/10/2012 21:00,2539,0
274.05,0.0,0.0,1,Clear,31/10/2012 22:00,1925,0
272.75,0.0,0.0,1,Clear,31/10/2012 23:00,1471,0
271.73,0.0,0.0,1,Clear,1/11/2012 0:00,716,0
270.91,0.0,0.0,1,Clear,1/11/2012 1:00,453,0
270.15,0.0,0.0,1,Clear,1/11/2012 2:00,324,0
269.68,0.0,0.0,1,Clear,1/11/2012 3:00,390,0
